8.717937002003232294e+00,3.187837030776378144e-01,-9.141075244646992837e-02
8.709341668881034337e+00,4.211741086523437261e-01,-2.050347530799587550e-02
8.246030340859521246e+00,2.441973953364343919e-01,-7.956139102456685763e-02
8.682821334331741525e+00,3.388857921422727126e-01,-5.511639926230248177e-02
8.602760741993986215e+00,3.232592483791817961e-01,-7.699011346112565046e-02
8.548383823628501688e+00,4.126571726958654374e-01,-2.137779998103964477e-02
8.433219601900940887e+00,2.760419490890541616e-01,-1.057206099133005534e-01
8.851766579481445518e+00,1.940449003916659143e-01,-2.499589133632435390e-03
8.759842260544353110e+00,3.295115605384693058e-01,-8.671432394254516285e-02
7.889023059246330405e+00,4.104919880872394122e-01,-2.224547894393690689e-02
8.739840655526807112e+00,3.584386752163586931e-01,-5.105031030176721690e-02
7.889408284260210458e+00,3.934781539658308014e-01,-2.690105992748082972e-02
8.471290667725789092e+00,4.053513735058225098e-01,-2.690105992748082972e-02
8.890234908601854613e+00,2.834989739909015705e-01,-5.735784942970536399e-02
8.789396242077952337e+00,4.211741086523437261e-01,-2.050347530799587550e-02
8.265363821243617792e+00,3.812672259869740454e-01,-4.011025313091190481e-02
8.327306799647335112e+00,1.978972471726537785e-01,5.304541693621125931e-02
8.845187658541275866e+00,2.879060959736048364e-01,-1.060172298035029076e-01
8.639471481988572066e+00,4.259852899990327901e-01,-1.917942039050826025e-02
8.279255998306663145e+00,2.767823544977919825e-01,-1.050872701048747720e-01
8.471633758753775112e+00,3.782640986683530326e-01,-4.191082939208088526e-02
8.661026025343320001e+00,3.805208824786372457e-01,-4.945425780794308890e-02
8.159475095553379020e+00,3.750845593836127922e-01,-3.901305370840574271e-02
8.392126927373471545e+00,3.972262109239648176e-01,-1.975786917785803468e-02
8.853789010804312909e+00,3.879123031930034049e-01,-4.205427668712492101e-02
8.253012544236096204e+00,3.926102137821672611e-01,-3.333240519395847673e-02
8.682243496810922778e+00,3.012601786231094425e-01,-1.043336369053162460e-01
8.061796477971462593e+00,3.663477267124962133e-01,-4.677018972843915989e-02
8.688689996652572134e+00,3.938831009980448550e-01,-3.564413295581360386e-02
9.072825546040082401e+00,3.622555243097530520e-01,-4.877280229723352650e-02
