6.669962670211206159e+02,4.310786470505310053e-01,5.935378181319449220e-02
6.669992870160025404e+02,4.309845178053806070e-01,5.932122384010397875e-02
6.669987785656899177e+02,4.310118344217829800e-01,5.937520085961094096e-02
6.669805854618896319e+02,4.315219719365483986e-01,5.997041138025097778e-02
6.669992870160025404e+02,4.309845178053806070e-01,5.932122384010397875e-02
6.669838602943432306e+02,4.314594607396380899e-01,5.986199171133560482e-02
6.669987785656899177e+02,4.310118344217829800e-01,5.937520085961094096e-02
6.669962670211206159e+02,4.310786470505310053e-01,5.935378181319449220e-02
6.669992870160025404e+02,4.309845178053806070e-01,5.932122384010397875e-02
6.669992870160025404e+02,4.309845178053806070e-01,5.932122384010397875e-02
6.669778794752921840e+02,4.315219719365483986e-01,5.997041138025097778e-02
6.669962670211206159e+02,4.310786470505310053e-01,5.935378181319449220e-02
6.669987785656899177e+02,4.310118344217829800e-01,5.937520085961094096e-02
6.669778794752921840e+02,4.315219719365483986e-01,5.997041138025097778e-02
6.669741023682573768e+02,4.315219719365483986e-01,5.997041138025097778e-02
6.669992870160025404e+02,4.309845178053806070e-01,5.932122384010397875e-02
6.669741023682573768e+02,4.315219719365483986e-01,5.997041138025097778e-02
6.669992870160025404e+02,4.309845178053806070e-01,5.932122384010397875e-02
6.669987785656899177e+02,4.310118344217829800e-01,5.937520085961094096e-02
6.669992870160025404e+02,4.309845178053806070e-01,5.932122384010397875e-02
6.669962670211206159e+02,4.310786470505310053e-01,5.935378181319449220e-02
6.669838602943432306e+02,4.314594607396380899e-01,5.986199171133560482e-02
6.669992870160025404e+02,4.309845178053806070e-01,5.932122384010397875e-02
6.669992870160025404e+02,4.309845178053806070e-01,5.932122384010397875e-02
6.669992870160025404e+02,4.309845178053806070e-01,5.932122384010397875e-02
6.669992870160025404e+02,4.309845178053806070e-01,5.932122384010397875e-02
6.669992870160025404e+02,4.309845178053806070e-01,5.932122384010397875e-02
6.669962670211206159e+02,4.310786470505310053e-01,5.935378181319449220e-02
6.669992870160025404e+02,4.309845178053806070e-01,5.932122384010397875e-02
6.669987785656899177e+02,4.310118344217829800e-01,5.937520085961094096e-02
