4.282484654996865814e+00,3.290554628233952061e-01,1.287688106962930901e-02
4.300138747258083427e+00,3.294858059191735911e-01,1.355278710846813742e-02
4.282484654996865814e+00,3.290554628233952061e-01,1.287688106962930901e-02
4.282484654996865814e+00,3.290554628233952061e-01,1.287688106962930901e-02
4.282484654996865814e+00,3.290554628233952061e-01,1.287688106962930901e-02
4.282484654996865814e+00,3.290554628233952061e-01,1.287688106962930901e-02
4.280534990527770312e+00,3.289713500298874216e-01,1.322029362827237264e-02
4.300138747258083427e+00,3.294858059191735911e-01,1.355278710846813742e-02
4.300433111198088909e+00,3.295425922044571965e-01,1.390209316332569056e-02
4.282484654996865814e+00,3.290554628233952061e-01,1.287688106962930901e-02
4.303270464947581253e+00,3.295425922044571965e-01,1.390209316332569056e-02
4.303270464947581253e+00,3.295425922044571965e-01,1.390209316332569056e-02
4.301737616177804036e+00,3.294806969174018385e-01,1.286679209214988684e-02
4.303270464947581253e+00,3.295425922044571965e-01,1.390209316332569056e-02
4.282484654996865814e+00,3.290554628233952061e-01,1.287688106962930901e-02
4.303270464947582141e+00,3.295425922044571965e-01,1.390209316332569056e-02
4.300138747258083427e+00,3.294858059191735911e-01,1.355278710846813742e-02
4.288546725850343577e+00,3.291387903422124950e-01,1.321583277851095216e-02
4.283859522888204374e+00,3.290554628233952061e-01,1.287688106962930901e-02
4.300138747258083427e+00,3.294858059191735911e-01,1.355278710846813742e-02
4.282484654996865814e+00,3.290554628233952061e-01,1.287688106962930901e-02
4.296465328472034884e+00,3.292115058305536968e-01,1.390810149068395611e-02
4.282484654996865814e+00,3.290554628233952061e-01,1.287688106962930901e-02
4.282484654996865814e+00,3.290554628233952061e-01,1.287688106962930901e-02
4.296465328472034884e+00,3.292115058305536968e-01,1.390810149068395611e-02
4.282484654996865814e+00,3.290554628233952061e-01,1.287688106962930901e-02
4.282484654996865814e+00,3.290554628233952061e-01,1.287688106962930901e-02
4.282484654996865814e+00,3.290554628233952061e-01,1.287688106962930901e-02
4.282484654996865814e+00,3.290554628233952061e-01,1.287688106962930901e-02
4.282484654996865814e+00,3.290554628233952061e-01,1.287688106962930901e-02
