7.360382025742998380e+00,3.508544878829195079e-01,2.216151334141863716e-02
8.288644226690133010e+00,3.872026504716130635e-01,1.006295299329666160e-01
6.683448370098195923e+00,3.339186808861062117e-01,1.017489456857294111e-01
7.977258429587498867e+00,4.045453223697814127e-01,4.811030456109100656e-02
8.014221799505779842e+00,3.245862678434244253e-01,1.277490940168655720e-01
7.005459984647969485e+00,3.370886864621689960e-01,-3.116464200610401009e-04
8.068008832094241356e+00,3.095419061476326061e-01,5.487193425718585836e-03
8.249121449349598123e+00,3.345870416354054799e-01,1.238929668012229424e-01
6.804727436973189825e+00,3.428363247013765935e-01,2.713844737636001911e-02
8.624676656707304545e+00,3.900988167107916071e-01,7.592765787446198456e-02
7.788487328425970802e+00,4.007656399807693060e-01,6.777227554986887947e-02
7.817147427992372499e+00,3.217512521296808647e-01,8.673212544314945482e-02
6.898635977173199763e+00,3.453398752578077380e-01,5.421923474323073200e-02
7.498261053868228387e+00,3.508201143626040186e-01,2.340876467359745416e-02
7.999398290708008119e+00,4.054923391153915091e-01,4.884429561935128838e-02
7.978837498434133479e+00,3.860930584671364851e-01,1.102085592722454876e-01
7.316661557051826748e+00,3.356659169664165110e-01,8.964830225246581130e-02
6.892267066158445310e+00,3.032749130739372800e-01,1.484670815247602065e-03
8.654830292224479749e+00,3.488451810531524311e-01,3.917173806240895062e-02
7.300548475362637291e+00,3.326599483530833790e-01,7.890554059577362112e-02
7.614552894969270014e+00,3.449920396705831727e-01,1.477713891165092497e-01
8.249917563226441430e+00,3.308822089567398095e-01,6.911692074279512932e-02
6.891240671408134233e+00,3.545172137017581493e-01,7.279070386057487352e-02
6.882193922807628539e+00,3.228857262601472766e-01,1.144936299632885457e-01
7.316299687107806982e+00,3.879939056268252862e-01,6.320321664444523979e-02
9.486262675605333428e+00,3.992489147396760529e-01,7.035338063464470493e-02
7.792731075951299324e+00,3.683427891462553450e-01,7.005487652938251208e-02
7.527013265784017193e+00,3.449116447663558294e-01,2.994616965298088716e-03
8.637302628026846563e+00,3.655876789680106431e-01,6.325721269344888875e-02
8.064804638226281241e+00,4.040638679557258528e-01,6.115915615496058527e-02
