1.665105506137453517e+01,1.401295450123993813e-01,2.270039109608934860e-02
1.665910332769919933e+01,1.942207378351192282e-01,1.537740265921285800e-02
1.658041701239440968e+01,1.682376041229926844e-01,2.225922112113202025e-02
1.633775315396017902e+01,2.254643896131011682e-01,1.193153835398969541e-02
1.696948715024731058e+01,2.035902932632144002e-01,1.019444980905869109e-02
1.653706148805091658e+01,1.741901441339483714e-01,-5.028935192194285446e-04
1.640650072322856801e+01,1.665978593689615428e-01,-2.285826259076033547e-03
1.674910114401780348e+01,1.422256630165261992e-01,3.766892541991245791e-02
1.679320972252033073e+01,1.634265652391871104e-01,-5.830460182907748826e-03
1.752728064129438934e+01,2.060828392716788637e-01,1.789928474432950223e-02
1.665540081141728734e+01,1.415090243304059081e-01,6.692044635392240849e-03
1.669676387996501532e+01,2.373743649434566227e-01,8.212886134724763434e-03
1.606515539270438353e+01,1.288993337747459944e-01,2.957828232195684054e-02
1.714683140469959000e+01,1.630285898910921460e-01,3.708995628462585792e-02
1.593657139504949427e+01,1.216520362672627725e-01,1.322496646122501077e-02
1.657862066445255067e+01,1.801123918453324535e-01,3.567228013351844002e-02
1.644808343257266969e+01,1.753533319053539041e-01,5.126612654304816066e-04
1.680547038554708905e+01,1.552644300511752673e-01,1.237783601787514681e-03
1.643728965629319916e+01,9.568619693536446758e-02,1.877407430900156562e-02
1.593638313150973573e+01,1.794812391433222298e-01,1.331923477090129516e-02
1.683922446936291095e+01,1.627287844021062524e-01,1.482340124792368846e-02
1.725473779023769794e+01,7.791907969786358856e-02,2.705997492289559034e-02
1.715784482177544845e+01,1.882345185840206825e-01,4.463826650380577771e-02
1.629810014589859435e+01,1.025330338632034904e-01,2.387027145672757176e-03
1.659085779453683074e+01,1.957007114875914389e-01,2.085467836559798047e-02
1.748090505600060851e+01,1.147205884807347143e-01,2.146158122524123926e-02
1.699092566083728073e+01,9.911104366728046289e-02,5.852548594774180379e-03
1.656864269684536595e+01,1.398010410996502750e-01,3.307779440849750209e-03
1.636964029100673201e+01,1.214500490245748188e-01,4.829272867894229132e-02
1.773593939785978790e+01,1.228094695013960957e-01,1.145117965050091759e-02
