2.253659383418915496e+01,4.297476856077038221e-01,3.519711947384600026e-01
2.197333910697144077e+01,3.834555787117132075e-01,2.834311319555953834e-01
2.380015214128655998e+01,1.796738511993641041e-01,2.831223257368603585e-01
2.080869147972931543e+01,3.442630753527258780e-01,3.319656262547060477e-01
2.139627698227233310e+01,3.033086417179920447e-01,3.388552058895791252e-01
2.263476062009340239e+01,1.692462779886657331e-01,2.859349388984006590e-01
2.258072851799141034e+01,2.565025570499391838e-01,3.625427092268045937e-01
2.259755685066420483e+01,2.363626039215414865e-01,3.324344564500799626e-01
2.170049332073578441e+01,3.563822571481592982e-01,3.208935404831848026e-01
2.248756033656301412e+01,1.854364636057027615e-01,3.268288804386152435e-01
2.140320789664539092e+01,2.667739334724633649e-01,3.736868925688495158e-01
2.378139149871655889e+01,1.462836753935995993e-01,1.684175440413862024e-01
2.228089389633710127e+01,2.478276900160328866e-01,3.671627964664523347e-01
2.210874594981469698e+01,2.329430857540729927e-01,3.346068801571664975e-01
2.250984086758425207e+01,1.926286076646133716e-01,3.191203818933242564e-01
2.169673756347080484e+01,4.109243106490803599e-01,3.581935947268066189e-01
2.214573199418504856e+01,2.184499968517743529e-01,4.025856496251471461e-01
2.326176343016381054e+01,2.122691630106742500e-01,2.757009684731938082e-01
2.177479199706475299e+01,3.784285835650994523e-01,3.539998662873384827e-01
2.255397555138650389e+01,4.184781121136949000e-01,3.838863988239232250e-01
2.263673828937785970e+01,1.696021320408172273e-01,2.011770741150255004e-01
2.229438377810770078e+01,2.097219302208796488e-01,3.108058800324978166e-01
2.248759662407282178e+01,1.688738416606961612e-01,2.722513497759087020e-01
2.278858337416347979e+01,3.093824088363953950e-01,3.789155759140316881e-01
2.323255198476951122e+01,3.925541505635772310e-01,2.861302902061726439e-01
2.247324491394432755e+01,3.682457828014372714e-01,2.865955487209738695e-01
2.385570831880043130e+01,1.427702588503493297e-01,2.380805157511247105e-01
2.197912696478559269e+01,3.810343246279032647e-01,3.510830760369801351e-01
2.393002513888430371e+01,2.000140296983076715e-01,3.079978841652559196e-01
2.348430565593010044e+01,3.649342679647926135e-01,3.052588236655128240e-01
